,area_type,total_sqft,bathrooms,price,bhk
9535,Super built-up Area,1080.0,2.0,6.5,3
9537,Super built-up Area,1300.0,3.0,6.9,3
9538,Super built-up Area,1330.0,2.0,9.365,2
9539,Super built-up Area,1210.0,2.0,6.5,3
9541,Super built-up Area,1935.0,4.0,12.5,3
9542,Super built-up Area,1410.0,3.0,9.0,3
9543,Super built-up Area,1469.0,2.0,9.914,2
9545,Super built-up Area,1460.0,2.0,8.7,3
9546,Super built-up Area,1260.0,2.0,8.504999999999999,3
9547,Super built-up Area,980.0,2.0,5.7,2
9548,Super built-up Area,929.0,1.0,5.1,2
9551,Super built-up Area,672.0,1.0,3.685,1
9552,Super built-up Area,1746.0,3.0,11.5,3
9556,Super built-up Area,1170.0,2.0,8.5,2
9557,Super built-up Area,1800.0,3.0,15.0,3
9558,Super built-up Area,2507.0,4.0,15.5,4
9560,Super built-up Area,1290.0,2.0,6.9,2
9564,Super built-up Area,1691.0,3.0,11.9,3
9565,Super built-up Area,747.0,1.0,3.4354999999999998,1
9566,Super built-up Area,2030.0,4.0,12.5,3
9567,Super built-up Area,1012.0,2.0,7.0,2
9568,Super built-up Area,1765.0,3.0,11.8,3
9571,Super built-up Area,1518.0,3.0,8.0,3
9574,Super built-up Area,3410.0,5.0,25.3,4
9578,Super built-up Area,1700.0,3.0,12.0,3
9579,Super built-up Area,1128.0,2.0,6.4799999999999995,2
9581,Super built-up Area,509.0,1.0,2.0,1
9582,Super built-up Area,1852.0,4.0,12.2,3
9584,Super built-up Area,3535.0,4.0,21.5,4
9587,Super built-up Area,1436.0,2.0,7.5,3
9590,Super built-up Area,1335.0,2.0,9.5,2
9591,Super built-up Area,1255.0,3.0,7.768000000000001,3
9593,Super built-up Area,663.0,1.0,4.6,1
9601,Super built-up Area,2470.0,5.0,19.2,4
9602,Super built-up Area,1100.0,2.0,6.0,2
9605,Super built-up Area,1600.0,3.0,10.0,3
9607,Super built-up Area,1296.0,2.0,10.5,2
9608,Super built-up Area,1945.0,3.0,11.5,3
9611,Super built-up Area,1880.0,3.0,11.0,3
9613,Super built-up Area,2041.0,3.0,13.8,3
9616,Super built-up Area,1411.0,3.0,10.0,3
9618,Super built-up Area,1702.0,3.0,12.0,3
9624,Super built-up Area,1720.0,3.0,10.6,3
9626,Super built-up Area,710.0,1.0,4.042,1
9628,Super built-up Area,1584.01,3.0,10.4,3
9631,Super built-up Area,1640.0,3.0,10.5,3
9632,Super built-up Area,1165.0,2.0,6.5,2
9633,Super built-up Area,1300.0,2.0,7.5,2
9634,Super built-up Area,1232.0,2.0,6.961,2
9635,Super built-up Area,1704.0,3.0,9.436,3
9636,Super built-up Area,1222.0,2.0,6.8,3
9642,Super built-up Area,3019.0,6.0,19.0,4
9650,Super built-up Area,3000.0,6.0,18.0,7
9651,Super built-up Area,1650.0,3.0,12.6,3
9652,Super built-up Area,1645.0,3.0,8.7,3
9653,Super built-up Area,1748.0,3.0,10.3,3
9654,Super built-up Area,1610.0,3.0,8.453,3
9655,Super built-up Area,1510.0,2.0,11.0,3
9658,Super built-up Area,1242.0,2.0,7.8,2
9668,Super built-up Area,1800.0,3.0,12.5,3
9669,Super built-up Area,2732.0,4.0,20.4,4
9674,Super built-up Area,1710.0,3.0,8.5,3
9677,Super built-up Area,1250.0,2.0,9.3,2
9681,Super built-up Area,1269.0,2.0,6.3,3
9682,Super built-up Area,1586.0,3.0,12.5,3
9684,Super built-up Area,1538.0,3.0,10.7,3
9685,Super built-up Area,1197.0,2.0,7.7,2
9687,Super built-up Area,1200.0,1.0,6.5,1
9690,Super built-up Area,1600.0,3.0,10.0,3
9691,Super built-up Area,1056.0,2.0,7.0,2
9695,Super built-up Area,1310.0,2.0,8.8,2
9696,Super built-up Area,1600.0,3.0,9.0,3
9704,Super built-up Area,1007.0,2.0,6.8,2
9705,Super built-up Area,1250.0,2.0,8.5,2
9710,Super built-up Area,1441.0,2.0,11.5,2
9712,Super built-up Area,1400.0,2.0,10.5,2
9714,Super built-up Area,418.0,1.0,1.7,1
9718,Super built-up Area,1430.0,2.0,7.8,2
9720,Super built-up Area,2640.0,5.0,15.0,3
9723,Super built-up Area,1450.0,2.0,10.2,3
9724,Super built-up Area,1129.0,2.0,6.9,2
9727,Super built-up Area,1933.0,3.0,14.0,3
9728,Super built-up Area,610.0,1.0,2.8,1
9729,Super built-up Area,1300.0,3.0,7.7989999999999995,3
9731,Super built-up Area,1798.0,3.0,15.0,3
9733,Super built-up Area,400.0,1.0,2.5,1
9734,Super built-up Area,1200.0,2.0,7.0,2
9736,Super built-up Area,1009.0,2.0,5.6,2
9737,Super built-up Area,1470.0,2.0,10.2,3
9738,Super built-up Area,1527.0,3.0,11.5,3
9739,Super built-up Area,1277.0,2.0,7.7,2
9740,Super built-up Area,1100.0,2.0,6.2,2
9741,Super built-up Area,1820.0,3.0,14.0,3
9742,Super built-up Area,1530.0,3.0,8.7,4
9743,Super built-up Area,1880.0,4.0,11.0,3
9748,Super built-up Area,1850.0,3.0,14.0,3
9749,Super built-up Area,1250.0,2.0,7.8,2
9751,Super built-up Area,1244.0,2.0,8.8,2
9755,Super built-up Area,1470.0,2.0,8.422,3
9757,Super built-up Area,1752.12,3.0,12.5,3
9758,Super built-up Area,2990.0,3.0,17.0,3
9759,Super built-up Area,1660.0,3.0,8.5,3
9760,Super built-up Area,1275.0,3.0,6.343,3
9762,Super built-up Area,2546.0,3.0,17.0,3
9763,Super built-up Area,1392.0,3.0,6.946,3
9765,Super built-up Area,1162.0,2.0,6.4079999999999995,2
9766,Super built-up Area,1476.0,2.0,7.3,3
9769,Super built-up Area,1279.0,2.0,10.0,2
9772,Super built-up Area,1645.0,3.0,11.7,3
9773,Super built-up Area,1777.26,3.0,9.2,3
9776,Super built-up Area,1879.0,3.0,15.5,3
9778,Super built-up Area,1108.0,2.0,6.0,3
9779,Super built-up Area,1401.0,3.0,6.9,3
9780,Super built-up Area,1157.0,2.0,7.5,3
9781,Super built-up Area,1751.0,3.0,11.5,3
9782,Super built-up Area,1880.0,3.0,9.65,3
9786,Super built-up Area,1518.0,3.0,7.5,3
9787,Super built-up Area,1027.0,2.0,6.7,2
9793,Super built-up Area,2774.0,4.0,20.8,4
9795,Super built-up Area,1080.0,2.0,6.0,3
9799,Super built-up Area,2425.0,5.0,17.5,4
9800,Super built-up Area,1323.0,2.0,7.4,2
9801,Super built-up Area,1232.0,2.0,6.961,2
9803,Super built-up Area,740.0,1.0,2.3649999999999998,1
9804,Super built-up Area,1920.0,3.0,13.4,3
9805,Super built-up Area,1550.0,3.0,9.6,3
9806,Super built-up Area,1588.0,2.0,9.0,3
9808,Super built-up Area,1719.0,3.0,13.5,3
9810,Super built-up Area,1660.0,3.0,10.4,3
9812,Super built-up Area,1595.0,3.0,9.6,3
9814,Super built-up Area,1184.0,2.0,7.8,2
9817,Super built-up Area,1705.0,3.0,8.5,3
9819,Super built-up Area,1402.0,2.0,9.5,2
9820,Super built-up Area,2280.0,4.0,12.5,3
9821,Super built-up Area,1225.0,2.0,7.1049999999999995,2
9823,Super built-up Area,1200.0,2.0,7.8,2
9826,Super built-up Area,2882.0,5.0,20.0,4
9829,Super built-up Area,1449.0,3.0,7.2,3
9833,Super built-up Area,2289.0,3.0,17.8,3
9835,Super built-up Area,1350.0,2.0,8.95,2
9838,Super built-up Area,1060.0,2.0,5.85,2
9839,Super built-up Area,1185.0,2.0,7.5,2
9841,Super built-up Area,1252.0,2.0,6.7,2
9842,Super built-up Area,1885.0,3.0,12.5,3
9847,Super built-up Area,1639.5,3.0,9.263,3
9849,Super built-up Area,1200.0,2.0,6.6,1
9850,Super built-up Area,1335.0,2.0,7.343000000000001,3
9851,Super built-up Area,1166.0,2.0,6.4079999999999995,2
9852,Super built-up Area,1460.0,2.0,9.0,3
9853,Super built-up Area,1732.0,3.0,8.573,3
9855,Super built-up Area,416.0,1.0,1.719,1
9857,Super built-up Area,1168.0,2.0,6.8,3
9858,Super built-up Area,1776.0,3.0,12.4,3
9859,Super built-up Area,1650.0,3.0,9.5,3
9860,Super built-up Area,1190.0,2.0,7.0,2
9862,Super built-up Area,6652.0,6.0,51.0,4
9865,Super built-up Area,2940.0,6.0,20.1,4
9870,Super built-up Area,2215.0,4.0,16.2,3
9873,Super built-up Area,2569.0,5.0,18.0,4
9874,Super built-up Area,1183.0,2.0,7.954000000000001,2
9877,Super built-up Area,1500.0,2.0,12.0,3
9878,Super built-up Area,1291.0,2.0,7.5,2
9880,Super built-up Area,1575.0,2.0,11.0,3
9882,Super built-up Area,1056.0,2.0,7.5,2
9884,Super built-up Area,1200.0,3.0,7.452,3
9885,Super built-up Area,1850.0,3.0,11.0,3
9886,Super built-up Area,3150.0,4.0,18.0,4
9887,Super built-up Area,918.0,2.0,5.6,2
9888,Super built-up Area,1330.0,2.0,6.8,3
9889,Super built-up Area,1200.0,2.0,8.0,2
9891,Super built-up Area,1400.0,2.0,7.8,3
9892,Super built-up Area,1345.0,2.0,10.6,2
9894,Super built-up Area,525.0,2.0,2.7,1
9895,Super built-up Area,827.5,1.0,4.2535,1
9896,Super built-up Area,1100.0,2.0,7.2,3
9898,Super built-up Area,3300.0,3.0,16.5,3
9901,Super built-up Area,1309.0,2.0,8.2,2
9903,Super built-up Area,3520.0,5.0,24.0,3
9906,Super built-up Area,1767.0,3.0,8.9,3
9907,Super built-up Area,1293.0,2.0,8.0,2
9909,Super built-up Area,1245.0,2.0,8.305,2
9911,Super built-up Area,1100.0,3.0,5.8,3
9912,Super built-up Area,1814.0,3.0,12.9,3
9913,Super built-up Area,1610.0,2.0,11.2,3
9914,Super built-up Area,1600.0,3.0,7.9,3
9918,Super built-up Area,1475.0,3.0,7.5,3
9919,Super built-up Area,1353.0,2.0,7.5,2
9922,Super built-up Area,1400.0,2.0,9.0,2
9925,Super built-up Area,1128.0,2.0,6.7,2
9928,Super built-up Area,1450.0,3.0,7.9,3
9930,Super built-up Area,1530.0,2.0,8.9,3
9932,Super built-up Area,1333.0,2.0,7.856,2
9934,Super built-up Area,1530.0,3.0,7.634,3
9935,Super built-up Area,1270.0,2.0,9.4,2
9938,Super built-up Area,1450.0,2.0,7.8,3
9941,Super built-up Area,1355.0,2.0,7.317,2
9944,Super built-up Area,700.0,1.0,3.12,1
9948,Super built-up Area,2145.0,3.0,17.0,3
9949,Super built-up Area,1220.0,2.0,8.9,2
9951,Super built-up Area,1192.0,2.0,7.5,2
9952,Super built-up Area,1449.0,3.0,11.0,3
9953,Super built-up Area,1920.0,3.0,15.0,3
9955,Super built-up Area,1329.0,2.0,10.7,2
9956,Super built-up Area,1513.0,3.0,10.3,3
9957,Super built-up Area,1246.0,2.0,6.75,2
9959,Super built-up Area,1400.0,3.0,7.5,3
9960,Super built-up Area,1245.0,2.0,8.0,2
9962,Super built-up Area,1261.0,2.0,8.0,3
9966,Super built-up Area,1750.0,3.0,10.5,3
9968,Super built-up Area,1560.0,3.0,9.0,3
9969,Super built-up Area,3758.0,3.0,30.0,3
9975,Super built-up Area,648.0,1.0,4.0,1
9976,Super built-up Area,2100.0,3.0,13.0,3
9979,Super built-up Area,1100.0,2.0,9.0,2
9980,Super built-up Area,1100.0,2.0,6.3,2
9983,Super built-up Area,1246.0,2.0,6.75,2
9984,Super built-up Area,1718.0,3.0,9.02,3
9985,Super built-up Area,1480.0,3.0,7.548,3
9988,Super built-up Area,1685.0,3.0,9.0,3
9989,Super built-up Area,1180.0,2.0,6.5,2
9993,Super built-up Area,1610.0,2.0,11.5,3
9995,Super built-up Area,975.0,2.0,5.5,2
9998,Super built-up Area,1197.0,2.0,7.6,2
9999,Super built-up Area,644.0,1.0,3.2,1
10002,Super built-up Area,2100.0,3.0,11.4,4
10005,Super built-up Area,1560.0,3.0,7.8,3
10006,Super built-up Area,750.0,1.0,4.7,1
10007,Super built-up Area,702.0,1.0,3.5799999999999996,1
10008,Super built-up Area,1145.0,2.0,6.85,2
10012,Super built-up Area,1885.0,3.0,13.5,3
10014,Super built-up Area,1171.0,2.0,7.3,2
10016,Super built-up Area,1820.0,3.0,9.5,3
10019,Super built-up Area,1445.0,2.0,8.956,3
10026,Super built-up Area,1473.0,2.0,8.5,2
10027,Super built-up Area,1350.0,3.0,8.099,3
10028,Super built-up Area,1660.0,3.0,12.8,3
10029,Super built-up Area,650.0,2.0,4.5,2
10030,Super built-up Area,1495.0,3.0,9.0,3
10039,Super built-up Area,1200.0,2.0,7.0,2
10044,Super built-up Area,1635.0,3.0,8.5,3
10045,Super built-up Area,2137.0,3.0,11.0,3
10048,Super built-up Area,750.0,1.0,3.5,1
10049,Super built-up Area,883.0,2.0,4.9,2
10050,Super built-up Area,2787.0,5.0,22.0,4
10051,Super built-up Area,1787.0,3.0,12.0,3
10052,Super built-up Area,1320.0,2.0,11.0,2
10053,Super built-up Area,1692.0,3.0,10.8,3
10054,Super built-up Area,1400.0,3.0,6.9,3
10058,Super built-up Area,675.0,1.0,3.5,1
10061,Super built-up Area,1800.0,3.0,12.8,3
10067,Super built-up Area,1482.0,2.0,8.373000000000001,3
10068,Super built-up Area,1630.0,2.0,13.0,3
10070,Super built-up Area,1355.0,2.0,7.5,3
10074,Super built-up Area,1360.0,2.0,10.1,2
10077,Super built-up Area,1300.0,2.0,7.5,2
10082,Super built-up Area,1745.0,3.0,14.0,3
10085,Super built-up Area,2035.0,3.0,14.2,3
10087,Super built-up Area,2275.0,4.0,18.7,3
10088,Super built-up Area,1419.0,3.0,8.5,3
10090,Super built-up Area,1884.0,4.0,11.7,3
10091,Super built-up Area,905.0,2.0,5.8,2
10092,Super built-up Area,1500.0,2.0,10.8,3
10093,Super built-up Area,1305.0,2.0,7.7,3
10094,Super built-up Area,1125.0,2.0,6.5,2
10096,Super built-up Area,1245.0,3.0,6.6,3
10098,Super built-up Area,1145.0,2.0,6.0,3
10099,Super built-up Area,625.0,1.0,4.368,1
10100,Super built-up Area,1724.0,3.0,12.8,3
10106,Super built-up Area,1140.0,2.0,7.8,2
10107,Super built-up Area,1950.0,4.0,12.0,3
10108,Super built-up Area,1756.0,3.0,12.5,3
10109,Super built-up Area,1026.0,2.0,6.08,2
10112,Super built-up Area,2375.0,4.0,18.9,4
10114,Super built-up Area,965.0,2.0,5.4,2
10115,Super built-up Area,1684.0,3.0,12.0,3
10116,Super built-up Area,1672.0,3.0,8.6,3
10117,Super built-up Area,1075.0,2.0,6.0,2
10119,Super built-up Area,1420.0,2.0,9.926,2
10120,Super built-up Area,750.0,2.0,4.0,2
10121,Super built-up Area,1169.0,2.0,6.4079999999999995,2
10126,Super built-up Area,2150.0,3.0,17.0,3
10127,Super built-up Area,1300.0,2.0,6.9,3
10128,Super built-up Area,1260.0,2.0,8.2,3
10135,Super built-up Area,1368.0,2.0,8.7,2
10141,Super built-up Area,2162.03,4.0,12.9,3
10143,Super built-up Area,1465.0,2.0,7.5,3
10145,Super built-up Area,1800.0,3.0,9.5,3
10146,Super built-up Area,1175.0,2.0,8.3,2
10147,Super built-up Area,1050.0,2.0,5.9,2
10148,Super built-up Area,1827.0,3.0,9.7,3
10149,Super built-up Area,1930.0,4.0,12.2,3
10153,Super built-up Area,777.0,1.0,3.846,1
10154,Super built-up Area,2710.0,3.0,17.7,3
10157,Super built-up Area,1252.0,2.0,9.2,2
10158,Super built-up Area,1650.0,3.0,8.5,3
10159,Super built-up Area,992.0,2.0,7.0,2
10165,Super built-up Area,1843.0,3.0,9.5,3
10166,Super built-up Area,1396.0,3.0,7.4,3
10170,Super built-up Area,1165.0,2.0,6.7,2
10178,Super built-up Area,1893.0,4.0,9.5,3
10182,Super built-up Area,1260.0,2.0,7.5,2
10183,Super built-up Area,1665.0,3.0,8.5,3
10185,Super built-up Area,1197.0,2.0,7.5,2
10187,Super built-up Area,1241.0,2.0,6.8,3
10189,Super built-up Area,1747.0,3.0,11.0,3
10192,Super built-up Area,966.0,2.0,5.8,2
10193,Super built-up Area,2360.0,3.0,18.5,4
10194,Super built-up Area,1112.0,2.0,6.2,2
10195,Super built-up Area,1830.0,2.0,11.3,3
10196,Super built-up Area,1175.0,2.0,6.776999999999999,2
10199,Super built-up Area,1232.0,2.0,8.0,2
10201,Super built-up Area,1590.0,2.0,10.2,2
10202,Super built-up Area,1100.0,2.0,5.85,2
10203,Super built-up Area,1252.0,2.0,6.5,3
10204,Super built-up Area,1322.0,2.0,7.790000000000001,2
10205,Super built-up Area,1755.0,3.0,11.7,3
10207,Super built-up Area,1260.0,2.0,8.55,2
10209,Super built-up Area,1305.0,3.0,6.5,3
10213,Super built-up Area,1930.0,4.0,12.0,3
10214,Super built-up Area,1920.0,3.0,12.2,3
10216,Super built-up Area,760.0,1.0,5.04,1
10217,Super built-up Area,1615.0,3.0,9.7,3
10218,Super built-up Area,1289.0,2.0,7.0,2
10219,Super built-up Area,1991.0,4.0,10.0,3
10220,Super built-up Area,1377.0,2.0,8.0,2
10221,Super built-up Area,663.0,1.0,3.282,1
10223,Super built-up Area,1050.0,2.0,6.5,2
10225,Super built-up Area,1801.0,3.0,11.5,3
10229,Super built-up Area,1806.0,6.0,11.6,3
10230,Super built-up Area,2144.0,3.0,14.0,3
10231,Super built-up Area,1205.0,2.0,6.7,2
10236,Super built-up Area,1210.0,2.0,6.9,2
10240,Super built-up Area,950.0,2.0,5.5,2
10241,Super built-up Area,1625.0,3.0,9.2,3
10242,Super built-up Area,1607.0,2.0,11.2,3
10245,Super built-up Area,1690.0,2.0,11.6,3
10246,Super built-up Area,1269.0,2.0,9.7,2
10250,Super built-up Area,1630.0,3.0,11.0,3
10254,Super built-up Area,1299.0,2.0,8.963,2
10255,Super built-up Area,1343.0,2.0,7.6,2
10258,Super built-up Area,2236.0,4.0,15.3,4
10259,Super built-up Area,2955.0,3.0,23.5,3
10262,Super built-up Area,1205.0,2.0,7.9,2
10263,Super built-up Area,1270.0,2.0,9.525,3
10264,Super built-up Area,1353.0,2.0,11.0,3
10265,Super built-up Area,1250.0,2.0,7.0,3
10266,Super built-up Area,1157.0,2.0,6.9,3
10267,Super built-up Area,825.0,1.0,3.5475000000000003,1
10268,Super built-up Area,1108.0,2.0,6.645999999999999,2
10269,Super built-up Area,1040.0,2.0,6.8,2
10270,Super built-up Area,1451.0,2.0,8.7,2
10272,Super built-up Area,850.0,1.0,3.732,1
10274,Super built-up Area,720.0,1.0,3.3,1
10275,Super built-up Area,1573.0,3.0,11.5,3
10276,Super built-up Area,1026.0,2.0,6.08,2
10277,Super built-up Area,1400.0,2.0,7.8,3
10279,Super built-up Area,1500.0,3.0,8.8,3
10280,Super built-up Area,1790.0,3.0,10.5,3
10281,Super built-up Area,1125.0,2.0,7.5,2
10285,Super built-up Area,708.0,1.0,4.1,1
10287,Super built-up Area,1600.0,3.0,10.0,3
10288,Super built-up Area,3122.0,6.0,25.0,4
10290,Super built-up Area,1450.0,2.0,7.3,3
10291,Super built-up Area,1837.0,2.0,9.5,3
10292,Super built-up Area,1346.0,2.0,7.601000000000001,2
10295,Super built-up Area,1197.0,2.0,7.99,2
10298,Super built-up Area,1715.0,3.0,12.0,3
10300,Super built-up Area,1276.0,2.0,6.95,2
10301,Super built-up Area,1315.0,2.0,7.7,2
10305,Super built-up Area,1660.0,3.0,10.4,3
10308,Super built-up Area,1000.0,1.0,6.5,2
10311,Super built-up Area,5515.0,6.0,42.5,5
10312,Super built-up Area,950.0,1.0,4.0,1
10313,Super built-up Area,1013.0,2.0,6.0,2
10317,Super built-up Area,1625.0,3.0,9.5,3
10319,Super built-up Area,1180.0,2.0,8.5,2
10322,Super built-up Area,1891.0,3.0,11.0,3
10326,Super built-up Area,930.0,1.0,5.5,2
10327,Super built-up Area,1221.0,2.0,6.8,2
10328,Super built-up Area,1108.0,2.0,8.748000000000001,2
10331,Super built-up Area,1277.0,2.0,7.989,2
10333,Super built-up Area,1653.0,3.0,8.5,3
10339,Super built-up Area,1274.0,2.0,9.0,2
10344,Super built-up Area,985.0,2.0,6.25,2
10353,Super built-up Area,1420.0,2.0,9.5,3
10354,Super built-up Area,1454.0,2.0,9.0,2
10356,Super built-up Area,1346.0,2.0,7.4030000000000005,2
10358,Super built-up Area,700.0,1.0,2.55,1
10359,Super built-up Area,1405.0,2.0,9.9,2
10360,Super built-up Area,2135.0,3.0,17.0,3
10365,Super built-up Area,1382.0,2.0,8.45,2
10368,Super built-up Area,475.0,1.0,2.6,1
10372,Super built-up Area,1623.29,2.0,10.5,3
10373,Super built-up Area,1260.0,2.0,7.0,2
10375,Super built-up Area,705.0,1.0,3.4545000000000003,1
10378,Super built-up Area,2257.0,3.0,15.5,3
10381,Super built-up Area,1150.0,2.0,9.0,2
10382,Super built-up Area,595.0,1.0,4.0,1
10383,Super built-up Area,1837.0,3.0,11.0,3
10384,Super built-up Area,1830.0,3.0,9.186,3
10385,Super built-up Area,1715.0,3.0,11.5,3
10388,Super built-up Area,1168.0,2.0,6.6,2
10391,Super built-up Area,654.0,1.0,4.9,1
10392,Super built-up Area,950.0,2.0,6.0,2
10396,Super built-up Area,1390.0,2.0,6.949,3
10397,Super built-up Area,1305.0,2.0,9.0,2
10398,Super built-up Area,1231.0,2.0,8.45,2
10400,Super built-up Area,2500.0,3.0,13.8,3
10402,Super built-up Area,525.0,1.0,3.0,1
10405,Super built-up Area,3504.0,4.0,26.2,4
10410,Super built-up Area,1680.0,2.0,9.2,3
10412,Super built-up Area,1520.0,2.0,8.0,3
10414,Super built-up Area,1762.0,3.0,10.9,3
10417,Super built-up Area,950.0,2.0,5.6,2
10418,Super built-up Area,1515.0,3.0,8.05,3
10424,Super built-up Area,2051.0,3.0,17.0,3
10425,Super built-up Area,1470.0,2.0,9.9,3
10429,Super built-up Area,2505.0,3.0,16.5,3
10431,Super built-up Area,1200.0,2.0,7.0,2
10432,Super built-up Area,1705.0,2.0,8.696,3
10435,Super built-up Area,605.0,1.0,3.024,1
10436,Super built-up Area,1410.5,2.0,7.038500000000001,3
10437,Super built-up Area,1715.0,3.0,10.5,3
10438,Super built-up Area,1846.0,3.0,12.0,3
10439,Super built-up Area,1015.0,2.0,5.6,2
10441,Super built-up Area,1965.0,4.0,12.5,3
10443,Super built-up Area,1230.0,2.0,6.765000000000001,2
10445,Super built-up Area,1894.0,4.0,11.4,3
10446,Super built-up Area,1950.0,3.0,13.1,3
10447,Super built-up Area,1231.0,2.0,6.6,2
10449,Super built-up Area,1650.0,3.0,13.5,3
10451,Super built-up Area,925.0,2.0,6.8,2
10454,Super built-up Area,1183.0,2.0,7.954000000000001,2
10455,Super built-up Area,747.0,1.0,2.7,1
10456,Super built-up Area,1342.0,2.0,9.0,2
10458,Super built-up Area,1738.0,3.0,11.0,3
10459,Super built-up Area,1206.0,2.0,9.0,2
10460,Super built-up Area,2790.0,4.0,19.8,4
10464,Super built-up Area,1290.0,2.0,7.2,2
10465,Super built-up Area,1160.0,2.0,6.4079999999999995,2
10466,Super built-up Area,2240.0,4.0,16.0,4
10467,Super built-up Area,1852.0,3.0,12.5,3
10472,Super built-up Area,1876.0,3.0,15.0,3
10473,Super built-up Area,1720.0,3.0,9.5,3
10474,Super built-up Area,1175.0,2.0,8.668000000000001,2
10475,Super built-up Area,1893.0,3.0,13.0,3
10477,Super built-up Area,1392.0,2.0,11.0,2
10478,Super built-up Area,1938.0,3.0,10.5,3
10480,Super built-up Area,1423.0,2.0,8.5,3
10481,Super built-up Area,1432.0,2.0,8.5,2
10483,Super built-up Area,1843.0,3.0,9.620000000000001,3
10484,Super built-up Area,1916.0,2.0,15.0,3
10487,Super built-up Area,2640.0,2.0,17.0,2
10492,Super built-up Area,1216.0,2.0,7.5,2
10494,Super built-up Area,1430.0,2.0,10.2,3
10495,Super built-up Area,1660.0,3.0,12.5,3
10497,Super built-up Area,1470.0,2.0,7.5,3
10498,Super built-up Area,1045.0,2.0,7.677,2
10501,Super built-up Area,1660.0,2.0,11.6,3
10502,Super built-up Area,1290.0,2.0,7.195,2
10503,Super built-up Area,1200.0,2.0,7.1,2
10504,Super built-up Area,1636.0,3.0,8.8,3
10506,Super built-up Area,2087.01,4.0,16.0,3
10511,Super built-up Area,525.0,1.0,2.6,1
10513,Super built-up Area,884.0,2.0,4.8,2
10514,Super built-up Area,1250.0,2.0,6.875,2
10515,Super built-up Area,2990.0,4.0,22.5,4
10520,Super built-up Area,1482.0,3.0,11.0,3
10521,Super built-up Area,1938.0,3.0,11.3,3
10524,Super built-up Area,720.0,1.0,2.8,1
10527,Super built-up Area,964.0,2.0,6.2,2
10531,Super built-up Area,600.0,1.0,2.2800000000000002,1
10532,Super built-up Area,2321.0,4.0,15.7,3
10533,Super built-up Area,540.0,1.0,2.4,1
10538,Super built-up Area,2072.0,3.0,10.8,3
10545,Super built-up Area,1224.0,2.0,7.5,2
10546,Super built-up Area,1676.0,3.0,9.213,3
10549,Super built-up Area,1157.0,2.0,6.5,2
10554,Super built-up Area,1128.0,2.0,6.35,2
10555,Super built-up Area,640.0,1.0,4.5,1
10556,Super built-up Area,2400.0,3.0,18.5,3
10558,Super built-up Area,589.0,1.0,2.9,1
10560,Super built-up Area,1315.0,2.0,7.4,2
10561,Super built-up Area,1435.0,2.0,11.5,3
10563,Super built-up Area,1314.0,2.0,8.0,2
10564,Super built-up Area,1260.0,2.0,10.0,2
10567,Super built-up Area,1150.0,3.0,6.5,3
10570,Super built-up Area,1500.0,2.0,7.5,3
10572,Super built-up Area,1432.0,3.0,7.9,3
10574,Super built-up Area,925.0,2.0,4.982,3
10578,Super built-up Area,1500.0,3.0,9.0,3
10580,Super built-up Area,2340.0,5.0,16.0,4
10581,Super built-up Area,1655.0,3.0,11.3,3
10582,Super built-up Area,2024.0,3.0,10.3,3
10583,Super built-up Area,1575.0,4.0,10.0,3
10584,Super built-up Area,1920.0,3.0,13.0,3
10585,Super built-up Area,1082.0,2.0,5.5,3
10588,Super built-up Area,1246.0,2.0,6.74,2
10589,Super built-up Area,615.0,1.0,4.308,1
10590,Super built-up Area,1128.0,2.0,6.0,2
10594,Super built-up Area,602.0,2.0,3.0,1
